TIME,GEO,GEO_LABEL,UNIT,Value
2014,ES23,La Rioja,Euro per inhabitant,24600
2014,ES23,La Rioja,Euro per inhabitant in percentage of the EU average,90
2014,ES23,La Rioja,Purchasing power standard (PPS) per inhabitant,27500
2014,ES23,La Rioja,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,100
2014,ES23,La Rioja,Million euro,7727
2014,ES23,La Rioja,Million purchasing power standard (PPS),8631
2014,ES24,Arag�n,Euro per inhabitant,24700
2014,ES24,Arag�n,Euro per inhabitant in percentage of the EU average,90
2014,ES24,Arag�n,Purchasing power standard (PPS) per inhabitant,27600
2014,ES24,Arag�n,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,100
2014,ES24,Arag�n,Million euro,32828
2014,ES24,Arag�n,Million purchasing power standard (PPS),36669
2014,ES30,Comunidad de Madrid,Euro per inhabitant,30700
2014,ES30,Comunidad de Madrid,Euro per inhabitant in percentage of the EU average,112
2014,ES30,Comunidad de Madrid,Purchasing power standard (PPS) per inhabitant,34300
2014,ES30,Comunidad de Madrid,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,125
2014,ES30,Comunidad de Madrid,Million euro,196118
2014,ES30,Comunidad de Madrid,Million purchasing power standard (PPS),219068
2014,ES41,Castilla y Le�n,Euro per inhabitant,21100
2014,ES41,Castilla y Le�n,Euro per inhabitant in percentage of the EU average,77
2014,ES41,Castilla y Le�n,Purchasing power standard (PPS) per inhabitant,23500
2014,ES41,Castilla y Le�n,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,86
2014,ES41,Castilla y Le�n,Million euro,52348
2014,ES41,Castilla y Le�n,Million purchasing power standard (PPS),58473
2014,ES42,Castilla-la Mancha,Euro per inhabitant,17600
2014,ES42,Castilla-la Mancha,Euro per inhabitant in percentage of the EU average,64
2014,ES42,Castilla-la Mancha,Purchasing power standard (PPS) per inhabitant,19700
2014,ES42,Castilla-la Mancha,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,72
2014,ES42,Castilla-la Mancha,Million euro,36463
2014,ES42,Castilla-la Mancha,Million purchasing power standard (PPS),40730
2014,ES43,Extremadura,Euro per inhabitant,15500
2014,ES43,Extremadura,Euro per inhabitant in percentage of the EU average,56
2014,ES43,Extremadura,Purchasing power standard (PPS) per inhabitant,17300
2014,ES43,Extremadura,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,63
2014,ES43,Extremadura,Million euro,16907
2014,ES43,Extremadura,Million purchasing power standard (PPS),18885
2014,ES51,Catalu�a,Euro per inhabitant,26600
2014,ES51,Catalu�a,Euro per inhabitant in percentage of the EU average,97
2014,ES51,Catalu�a,Purchasing power standard (PPS) per inhabitant,29700
2014,ES51,Catalu�a,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,108
2014,ES51,Catalu�a,Million euro,197004
2014,ES51,Catalu�a,Million purchasing power standard (PPS),220058
2014,ES52,Comunidad Valenciana,Euro per inhabitant,19700
2014,ES52,Comunidad Valenciana,Euro per inhabitant in percentage of the EU average,72
2014,ES52,Comunidad Valenciana,Purchasing power standard (PPS) per inhabitant,22000
2014,ES52,Comunidad Valenciana,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,80
2014,ES52,Comunidad Valenciana,Million euro,97430
2014,ES52,Comunidad Valenciana,Million purchasing power standard (PPS),108831
2014,ES53,Illes Balears,Euro per inhabitant,23500
2014,ES53,Illes Balears,Euro per inhabitant in percentage of the EU average,86
2014,ES53,Illes Balears,Purchasing power standard (PPS) per inhabitant,26200
2014,ES53,Illes Balears,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,96
2014,ES53,Illes Balears,Million euro,26329
2014,ES53,Illes Balears,Million purchasing power standard (PPS),29410
2014,ES61,Andaluc�a,Euro per inhabitant,16600
2014,ES61,Andaluc�a,Euro per inhabitant in percentage of the EU average,60
2014,ES61,Andaluc�a,Purchasing power standard (PPS) per inhabitant,18500
2014,ES61,Andaluc�a,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,67
2014,ES61,Andaluc�a,Million euro,139099
2014,ES61,Andaluc�a,Million purchasing power standard (PPS),155377
2014,ES62,Regi�n de Murcia,Euro per inhabitant,18300
2014,ES62,Regi�n de Murcia,Euro per inhabitant in percentage of the EU average,67
2014,ES62,Regi�n de Murcia,Purchasing power standard (PPS) per inhabitant,20500
2014,ES62,Regi�n de Murcia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,74
2014,ES62,Regi�n de Murcia,Million euro,26808
2014,ES62,Regi�n de Murcia,Million purchasing power standard (PPS),29945
2014,ES63,Ciudad Aut�noma de Ceuta (ES),Euro per inhabitant,18700
2014,ES63,Ciudad Aut�noma de Ceuta (ES),Euro per inhabitant in percentage of the EU average,68
2014,ES63,Ciudad Aut�noma de Ceuta (ES),Purchasing power standard (PPS) per inhabitant,20900
2014,ES63,Ciudad Aut�noma de Ceuta (ES),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,76
2014,ES63,Ciudad Aut�noma de Ceuta (ES),Million euro,1580
2014,ES63,Ciudad Aut�noma de Ceuta (ES),Million purchasing power standard (PPS),1765
2014,ES64,Ciudad Aut�noma de Melilla (ES),Euro per inhabitant,16700
2014,ES64,Ciudad Aut�noma de Melilla (ES),Euro per inhabitant in percentage of the EU average,61
2014,ES64,Ciudad Aut�noma de Melilla (ES),Purchasing power standard (PPS) per inhabitant,18700
2014,ES64,Ciudad Aut�noma de Melilla (ES),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,68
2014,ES64,Ciudad Aut�noma de Melilla (ES),Million euro,1406
2014,ES64,Ciudad Aut�noma de Melilla (ES),Million purchasing power standard (PPS),1571
2014,ES70,Canarias (ES),Euro per inhabitant,19200
2014,ES70,Canarias (ES),Euro per inhabitant in percentage of the EU average,70
2014,ES70,Canarias (ES),Purchasing power standard (PPS) per inhabitant,21500
2014,ES70,Canarias (ES),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,78
2014,ES70,Canarias (ES),Million euro,40753
2014,ES70,Canarias (ES),Million purchasing power standard (PPS),45522
2014,ESZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2014,ESZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2014,ESZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2014,ESZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,ESZZ,Extra-Regio NUTS 2,Million euro,830
2014,ESZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),927
2014,FR10,�le de France,Euro per inhabitant,53900
2014,FR10,�le de France,Euro per inhabitant in percentage of the EU average,196
2014,FR10,�le de France,Purchasing power standard (PPS) per inhabitant,49000
2014,FR10,�le de France,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,178
2014,FR10,�le de France,Million euro,649101
2014,FR10,�le de France,Million purchasing power standard (PPS),589853
2014,FR21,Champagne-Ardenne,Euro per inhabitant,28300
2014,FR21,Champagne-Ardenne,Euro per inhabitant in percentage of the EU average,103
2014,FR21,Champagne-Ardenne,Purchasing power standard (PPS) per inhabitant,25700
2014,FR21,Champagne-Ardenne,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,94
2014,FR21,Champagne-Ardenne,Million euro,37811
2014,FR21,Champagne-Ardenne,Million purchasing power standard (PPS),34360
2014,FR22,Picardie,Euro per inhabitant,23700
2014,FR22,Picardie,Euro per inhabitant in percentage of the EU average,86
2014,FR22,Picardie,Purchasing power standard (PPS) per inhabitant,21600
2014,FR22,Picardie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,78
2014,FR22,Picardie,Million euro,45769
2014,FR22,Picardie,Million purchasing power standard (PPS),41592
2014,FR23,Haute-Normandie,Euro per inhabitant,28100
2014,FR23,Haute-Normandie,Euro per inhabitant in percentage of the EU average,102
2014,FR23,Haute-Normandie,Purchasing power standard (PPS) per inhabitant,25600
2014,FR23,Haute-Normandie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,93
2014,FR23,Haute-Normandie,Million euro,52164
2014,FR23,Haute-Normandie,Million purchasing power standard (PPS),47402
2014,FR24,Centre (FR),Euro per inhabitant,26700
2014,FR24,Centre (FR),Euro per inhabitant in percentage of the EU average,97
2014,FR24,Centre (FR),Purchasing power standard (PPS) per inhabitant,24300
2014,FR24,Centre (FR),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,88
2014,FR24,Centre (FR),Million euro,68883
2014,FR24,Centre (FR),Million purchasing power standard (PPS),62596
2014,FR25,Basse-Normandie,Euro per inhabitant,25800
2014,FR25,Basse-Normandie,Euro per inhabitant in percentage of the EU average,94
2014,FR25,Basse-Normandie,Purchasing power standard (PPS) per inhabitant,23400
2014,FR25,Basse-Normandie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,85
2014,FR25,Basse-Normandie,Million euro,38084
2014,FR25,Basse-Normandie,Million purchasing power standard (PPS),34608
2014,FR26,Bourgogne,Euro per inhabitant,27100
2014,FR26,Bourgogne,Euro per inhabitant in percentage of the EU average,99
2014,FR26,Bourgogne,Purchasing power standard (PPS) per inhabitant,24600
2014,FR26,Bourgogne,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,90
2014,FR26,Bourgogne,Million euro,44344
2014,FR26,Bourgogne,Million purchasing power standard (PPS),40296
2014,FR30,Nord - Pas-de-Calais,Euro per inhabitant,25700
2014,FR30,Nord - Pas-de-Calais,Euro per inhabitant in percentage of the EU average,94
2014,FR30,Nord - Pas-de-Calais,Purchasing power standard (PPS) per inhabitant,23400
2014,FR30,Nord - Pas-de-Calais,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,85
2014,FR30,Nord - Pas-de-Calais,Million euro,104461
2014,FR30,Nord - Pas-de-Calais,Million purchasing power standard (PPS),94926
2014,FR41,Lorraine,Euro per inhabitant,24000
2014,FR41,Lorraine,Euro per inhabitant in percentage of the EU average,87
2014,FR41,Lorraine,Purchasing power standard (PPS) per inhabitant,21800
2014,FR41,Lorraine,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,79
2014,FR41,Lorraine,Million euro,56299
2014,FR41,Lorraine,Million purchasing power standard (PPS),51160
2014,FR42,Alsace,Euro per inhabitant,29300
2014,FR42,Alsace,Euro per inhabitant in percentage of the EU average,107
2014,FR42,Alsace,Purchasing power standard (PPS) per inhabitant,26700
2014,FR42,Alsace,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,97
2014,FR42,Alsace,Million euro,54904
2014,FR42,Alsace,Million purchasing power standard (PPS),49892
2014,FR43,Franche-Comt�,Euro per inhabitant,23300
2014,FR43,Franche-Comt�,Euro per inhabitant in percentage of the EU average,85
2014,FR43,Franche-Comt�,Purchasing power standard (PPS) per inhabitant,21200
2014,FR43,Franche-Comt�,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,77
2014,FR43,Franche-Comt�,Million euro,27509
2014,FR43,Franche-Comt�,Million purchasing power standard (PPS),24998
2014,FR51,Pays de la Loire,Euro per inhabitant,28800
2014,FR51,Pays de la Loire,Euro per inhabitant in percentage of the EU average,105
2014,FR51,Pays de la Loire,Purchasing power standard (PPS) per inhabitant,26200
2014,FR51,Pays de la Loire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,95
2014,FR51,Pays de la Loire,Million euro,106572
2014,FR51,Pays de la Loire,Million purchasing power standard (PPS),96845
2014,FR52,Bretagne,Euro per inhabitant,26700
2014,FR52,Bretagne,Euro per inhabitant in percentage of the EU average,97
2014,FR52,Bretagne,Purchasing power standard (PPS) per inhabitant,24300
2014,FR52,Bretagne,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,88
2014,FR52,Bretagne,Million euro,87752
2014,FR52,Bretagne,Million purchasing power standard (PPS),79742
2014,FR53,Poitou-Charentes,Euro per inhabitant,26300
2014,FR53,Poitou-Charentes,Euro per inhabitant in percentage of the EU average,96
2014,FR53,Poitou-Charentes,Purchasing power standard (PPS) per inhabitant,23900
2014,FR53,Poitou-Charentes,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,87
2014,FR53,Poitou-Charentes,Million euro,47257
2014,FR53,Poitou-Charentes,Million purchasing power standard (PPS),42944
2014,FR61,Aquitaine,Euro per inhabitant,27800
2014,FR61,Aquitaine,Euro per inhabitant in percentage of the EU average,101
2014,FR61,Aquitaine,Purchasing power standard (PPS) per inhabitant,25300
2014,FR61,Aquitaine,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,92
2014,FR61,Aquitaine,Million euro,93061
2014,FR61,Aquitaine,Million purchasing power standard (PPS),84567
2014,FR62,Midi-Pyr�n�es,Euro per inhabitant,29200
2014,FR62,Midi-Pyr�n�es,Euro per inhabitant in percentage of the EU average,106
2014,FR62,Midi-Pyr�n�es,Purchasing power standard (PPS) per inhabitant,26500
2014,FR62,Midi-Pyr�n�es,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,96
2014,FR62,Midi-Pyr�n�es,Million euro,86860
2014,FR62,Midi-Pyr�n�es,Million purchasing power standard (PPS),78932
2014,FR63,Limousin,Euro per inhabitant,24200
2014,FR63,Limousin,Euro per inhabitant in percentage of the EU average,88
2014,FR63,Limousin,Purchasing power standard (PPS) per inhabitant,22000
2014,FR63,Limousin,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,80
2014,FR63,Limousin,Million euro,17804
2014,FR63,Limousin,Million purchasing power standard (PPS),16179
2014,FR71,Rh�ne-Alpes,Euro per inhabitant,32000
2014,FR71,Rh�ne-Alpes,Euro per inhabitant in percentage of the EU average,116
2014,FR71,Rh�ne-Alpes,Purchasing power standard (PPS) per inhabitant,29100
2014,FR71,Rh�ne-Alpes,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,106
2014,FR71,Rh�ne-Alpes,Million euro,207243
2014,FR71,Rh�ne-Alpes,Million purchasing power standard (PPS),188326
2014,FR72,Auvergne,Euro per inhabitant,25800
2014,FR72,Auvergne,Euro per inhabitant in percentage of the EU average,94
2014,FR72,Auvergne,Purchasing power standard (PPS) per inhabitant,23400
2014,FR72,Auvergne,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,85
2014,FR72,Auvergne,Million euro,35046
2014,FR72,Auvergne,Million purchasing power standard (PPS),31847
2014,FR81,Languedoc-Roussillon,Euro per inhabitant,24300
2014,FR81,Languedoc-Roussillon,Euro per inhabitant in percentage of the EU average,89
2014,FR81,Languedoc-Roussillon,Purchasing power standard (PPS) per inhabitant,22100
2014,FR81,Languedoc-Roussillon,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,81
2014,FR81,Languedoc-Roussillon,Million euro,67451
2014,FR81,Languedoc-Roussillon,Million purchasing power standard (PPS),61294
2014,FR82,Provence-Alpes-C�te d'Azur,Euro per inhabitant,30800
2014,FR82,Provence-Alpes-C�te d'Azur,Euro per inhabitant in percentage of the EU average,112
2014,FR82,Provence-Alpes-C�te d'Azur,Purchasing power standard (PPS) per inhabitant,28000
2014,FR82,Provence-Alpes-C�te d'Azur,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,102
2014,FR82,Provence-Alpes-C�te d'Azur,Million euro,153031
2014,FR82,Provence-Alpes-C�te d'Azur,Million purchasing power standard (PPS),139062
2014,FR83,Corse,Euro per inhabitant,27000
2014,FR83,Corse,Euro per inhabitant in percentage of the EU average,98
2014,FR83,Corse,Purchasing power standard (PPS) per inhabitant,24500
2014,FR83,Corse,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,89
2014,FR83,Corse,Million euro,8771
2014,FR83,Corse,Million purchasing power standard (PPS),7970
2014,FRA1,Guadeloupe,Euro per inhabitant,22100
2014,FRA1,Guadeloupe,Euro per inhabitant in percentage of the EU average,80
2014,FRA1,Guadeloupe,Purchasing power standard (PPS) per inhabitant,20100
2014,FRA1,Guadeloupe,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,73
