Entity,Code,Year,"Military expenditure (1914-2007, real prices) (Correlates of War: National Material Capabilities (v4.0)) (US-$)"
Myanmar,MMR,1989,422981753.4
Myanmar,MMR,1990,1052293245.0000001
Myanmar,MMR,1991,1152394058
Myanmar,MMR,1992,413279346.7
Myanmar,MMR,1993,3031913495
Myanmar,MMR,1994,2022002710
Myanmar,MMR,1995,2043988317
Myanmar,MMR,1996,2148144459
Myanmar,MMR,1997,2274780541
Myanmar,MMR,1998,2224301040
Myanmar,MMR,1999,2040346572
Myanmar,MMR,2000,1020000000
Myanmar,MMR,2001,1063836656.9999999
Myanmar,MMR,2002,5423382879
Myanmar,MMR,2003,5909976943
Myanmar,MMR,2004,5411245624
Myanmar,MMR,2005,6181586694
Myanmar,MMR,2006,6275843687
Myanmar,MMR,2007,5896517465
Namibia,NAM,1990,58182740.75
Namibia,NAM,1991,59340579.71
Namibia,NAM,1992,75797857.45
Namibia,NAM,1993,64605259.52
Namibia,NAM,1994,63256945.39
Namibia,NAM,1995,70669808.82000001
Namibia,NAM,1996,79007301.17
Namibia,NAM,1997,93426611.97
Namibia,NAM,1998,97611716.97
Namibia,NAM,1999,122727613.3
Namibia,NAM,2000,109000000
Namibia,NAM,2001,88978985.07
Namibia,NAM,2002,77036688.62
Namibia,NAM,2003,123675236.3
Namibia,NAM,2004,155289609.5
Namibia,NAM,2005,147774105.9
Namibia,NAM,2006,170154308.6
Namibia,NAM,2007,201065440.70000002
Nepal,NPL,1950,10952415.27
Nepal,NPL,1951,12967771.059999999
Nepal,NPL,1952,12570689.379999999
Nepal,NPL,1954,15521633.99
Nepal,NPL,1955,8804753.855999999
Nepal,NPL,1956,11237608.45
Nepal,NPL,1957,12532173.78
Nepal,NPL,1958,9629300.588
Nepal,NPL,1959,10469000
Nepal,NPL,1960,13159554.35
Nepal,NPL,1961,11799204.299999999
Nepal,NPL,1962,13457607.6
Nepal,NPL,1963,20855015.479999997
Nepal,NPL,1964,22057252.04
Nepal,NPL,1965,24080914.970000003
Nepal,NPL,1966,29008563.7
Nepal,NPL,1967,33198760.490000002
Nepal,NPL,1968,27091577.8
Nepal,NPL,1969,38636640.480000004
Nepal,NPL,1970,42375110.57
Nepal,NPL,1971,20845349.21
Nepal,NPL,1972,22501719.78
Nepal,NPL,1973,22176209.95
Nepal,NPL,1974,24101910.45
Nepal,NPL,1975,27528200.89
Nepal,NPL,1976,29310084.64
Nepal,NPL,1977,30761183.84
Nepal,NPL,1978,28313031.91
Nepal,NPL,1979,32184721.2
Nepal,NPL,1980,40594411.9
Nepal,NPL,1981,37130667.77
Nepal,NPL,1982,57210168.830000006
Nepal,NPL,1983,51983943.24
Nepal,NPL,1984,44288804.76
Nepal,NPL,1985,48370036.69
Nepal,NPL,1986,45936924.66
Nepal,NPL,1987,50646278.18
Nepal,NPL,1988,49374464.339999996
Nepal,NPL,1989,49599471.97
Nepal,NPL,1990,45010678.45
Nepal,NPL,1991,35485666.67
Nepal,NPL,1992,40614283.69
Nepal,NPL,1993,41936747.4
Nepal,NPL,1994,47720151.78
Nepal,NPL,1995,40227429.629999995
Nepal,NPL,1996,41638983.050000004
Nepal,NPL,1997,44088962.95
Nepal,NPL,1998,40498478.32
Nepal,NPL,1999,42954664.67
Nepal,NPL,2000,106000000
Nepal,NPL,2001,138846328.4
Nepal,NPL,2002,91481067.72999999
Nepal,NPL,2003,103849435.10000001
Nepal,NPL,2004,106589317.8
Nepal,NPL,2005,137091640.4
Nepal,NPL,2006,134741483
Nepal,NPL,2007,140493425.1
Netherlands,NLD,1914,104343280.8
Netherlands,NLD,1915,130830559.1
Netherlands,NLD,1916,205708595
Netherlands,NLD,1917,205596762.2
Netherlands,NLD,1918,193527795.9
Netherlands,NLD,1919,214677665.10000002
Netherlands,NLD,1920,217557388
Netherlands,NLD,1921,311725800.8
Netherlands,NLD,1922,339949355.7
Netherlands,NLD,1923,315680183.1
Netherlands,NLD,1924,291526732.20000005
Netherlands,NLD,1925,317356506
Netherlands,NLD,1926,310684461.20000005
Netherlands,NLD,1927,228506524.5
Netherlands,NLD,1928,225802557.70000002
Netherlands,NLD,1929,250095368.7
Netherlands,NLD,1930,266391431.90000004
Netherlands,NLD,1931,295694733.3
Netherlands,NLD,1932,306951920.5
Netherlands,NLD,1933,285745963.3
Netherlands,NLD,1934,410411547.1
Netherlands,NLD,1935,530100576.49999994
Netherlands,NLD,1936,568813460.7
Netherlands,NLD,1937,521886737.4
Netherlands,NLD,1938,761263980.3000001
Netherlands,NLD,1939,1163500046
Netherlands,NLD,1940,1696442507
Netherlands,NLD,1945,1539524042
Netherlands,NLD,1946,1454209949
Netherlands,NLD,1947,1432426995
Netherlands,NLD,1948,1451259397
Netherlands,NLD,1949,1541552114
Netherlands,NLD,1950,1410258957
Netherlands,NLD,1951,1549796066
Netherlands,NLD,1952,1801377600
Netherlands,NLD,1953,1888115475
Netherlands,NLD,1954,2237893131
Netherlands,NLD,1955,2356768938
Netherlands,NLD,1956,2464329155
Netherlands,NLD,1957,2372116444
Netherlands,NLD,1958,2104206904
Netherlands,NLD,1959,1893706250
Netherlands,NLD,1960,2147293532.9999998
Netherlands,NLD,1961,2474551742
Netherlands,NLD,1962,2779508641
Netherlands,NLD,1963,2900929484
Netherlands,NLD,1964,3295062806
Netherlands,NLD,1965,3308741365
Netherlands,NLD,1966,3290244811
Netherlands,NLD,1967,3663925773
Netherlands,NLD,1968,3620645480
Netherlands,NLD,1969,3863951647
Netherlands,NLD,1970,3934320429
Netherlands,NLD,1971,4291419110.9999995
Netherlands,NLD,1972,4990621811
Netherlands,NLD,1973,5960802324
Netherlands,NLD,1974,6520880727
Netherlands,NLD,1975,7350638069
Netherlands,NLD,1976,7174019495
Netherlands,NLD,1977,8632984090
Netherlands,NLD,1978,9202530315
Netherlands,NLD,1979,10164337260
Netherlands,NLD,1980,9723013005
Netherlands,NLD,1981,7641645012
Netherlands,NLD,1982,7094091130
Netherlands,NLD,1983,6922568704
Netherlands,NLD,1984,5873643292
Netherlands,NLD,1985,5779797345
Netherlands,NLD,1986,7866488014
Netherlands,NLD,1987,8778323593
Netherlands,NLD,1988,9314690223
Netherlands,NLD,1989,8495499301.000001
Netherlands,NLD,1990,9590831212
Netherlands,NLD,1991,9838668116
Netherlands,NLD,1992,9294868924
Netherlands,NLD,1993,8337478754
Netherlands,NLD,1994,8793825180
Netherlands,NLD,1995,8709782130
Netherlands,NLD,1996,8564818514
Netherlands,NLD,1997,7179152801
Netherlands,NLD,1998,7468334770
Netherlands,NLD,1999,6333767578
Netherlands,NLD,2000,6027000000
Netherlands,NLD,2001,6118038567
Netherlands,NLD,2002,6494192850
Netherlands,NLD,2003,7943537699
Netherlands,NLD,2004,8674165171
Netherlands,NLD,2005,8560215676.000001
Netherlands,NLD,2006,8793609218
Netherlands,NLD,2007,9372678138
New Zealand,NZL,1920,15968890.92
New Zealand,NZL,1921,29957025.39
New Zealand,NZL,1922,46568056.879999995
New Zealand,NZL,1923,35038045.27
New Zealand,NZL,1924,26535028.51
New Zealand,NZL,1925,35867820
New Zealand,NZL,1926,40365897.41
New Zealand,NZL,1927,39399117.35
New Zealand,NZL,1928,1856615.385
New Zealand,NZL,1929,1770147.475
New Zealand,NZL,1930,1879864.78
New Zealand,NZL,1931,2001755.556
New Zealand,NZL,1932,2125886.093
New Zealand,NZL,1933,2194874.83
New Zealand,NZL,1934,38472450.32
New Zealand,NZL,1935,40893236.41
New Zealand,NZL,1936,55993948.81
New Zealand,NZL,1937,75144384.89
New Zealand,NZL,1938,111667263.9
New Zealand,NZL,1939,72112089.55
New Zealand,NZL,1940,99073805.66
New Zealand,NZL,1941,1139195565
New Zealand,NZL,1942,1961462141
New Zealand,NZL,1943,3414787906
New Zealand,NZL,1944,4047309153
New Zealand,NZL,1945,3418768231
New Zealand,NZL,1946,1081948721
New Zealand,NZL,1947,236350168.29999998
New Zealand,NZL,1948,229803812.5
New Zealand,NZL,1949,191512850.5
New Zealand,NZL,1950,164292184.70000002
New Zealand,NZL,1951,245886964
New Zealand,NZL,1952,353549271.2
New Zealand,NZL,1953,411945592.3
New Zealand,NZL,1954,370967052.29999995
New Zealand,NZL,1955,347385169
New Zealand,NZL,1956,356010285.90000004
New Zealand,NZL,1957,331804689.1
New Zealand,NZL,1958,333774005.9
New Zealand,NZL,1959,354673000
New Zealand,NZL,1960,362456945.7
New Zealand,NZL,1961,339915333.3
New Zealand,NZL,1962,336202164.3
New Zealand,NZL,1963,344363520.20000005
New Zealand,NZL,1964,412191554.2
New Zealand,NZL,1965,464325058.29999995
New Zealand,NZL,1966,494759535.6
New Zealand,NZL,1967,484338591.20000005
New Zealand,NZL,1968,367869886.1
New Zealand,NZL,1969,359922443.6
New Zealand,NZL,1970,372170107.5
New Zealand,NZL,1971,458570317.5
New Zealand,NZL,1972,501450038.40000004
New Zealand,NZL,1973,584835746.8
New Zealand,NZL,1974,639666472.5
New Zealand,NZL,1975,593835675.7
New Zealand,NZL,1976,517993858.2
New Zealand,NZL,1977,549737311
New Zealand,NZL,1978,650936205.1
New Zealand,NZL,1979,695296589.8
New Zealand,NZL,1980,737574631.4
New Zealand,NZL,1981,642942828.6999999
New Zealand,NZL,1982,756389944.7
New Zealand,NZL,1983,675843246.1
New Zealand,NZL,1984,590700457.1999999
New Zealand,NZL,1985,671472248.4000001
New Zealand,NZL,1986,787097513.7
New Zealand,NZL,1987,1104455311
New Zealand,NZL,1988,1185224966
New Zealand,NZL,1989,1040533333
New Zealand,NZL,1990,1013378019
New Zealand,NZL,1991,932549078.3000001
New Zealand,NZL,1992,704947924
New Zealand,NZL,1993,771976179.9
New Zealand,NZL,1994,813462122.1999999
New Zealand,NZL,1995,1113321296
New Zealand,NZL,1996,1091154889
New Zealand,NZL,1997,948962440.7
New Zealand,NZL,1998,932503423.8
New Zealand,NZL,1999,842729611.5999999
New Zealand,NZL,2000,804000000
New Zealand,NZL,2001,649253253.7
New Zealand,NZL,2002,724144873
New Zealand,NZL,2003,1009227692
New Zealand,NZL,2004,1121944457
New Zealand,NZL,2005,1289907707
New Zealand,NZL,2006,1333595190
New Zealand,NZL,2007,1167693857
Nicaragua,NIC,1922,364143.74350000004
Nicaragua,NIC,1925,1072759
Nicaragua,NIC,1926,1076641.434
Nicaragua,NIC,1927,701914.2857
Nicaragua,NIC,1928,646500
Nicaragua,NIC,1929,1166312.121
Nicaragua,NIC,1930,1115901.468
Nicaragua,NIC,1931,862000
Nicaragua,NIC,1932,1041250.331
Nicaragua,NIC,1933,701914.2857
Nicaragua,NIC,1934,982680
Nicaragua,NIC,1935,890333.7546999999
Nicaragua,NIC,1936,848548.0649
Nicaragua,NIC,1937,441852.518
Nicaragua,NIC,1944,7421536.391
Nicaragua,NIC,1957,34651829.830000006
Nicaragua,NIC,1958,27852234.12
Nicaragua,NIC,1959,29421500
Nicaragua,NIC,1960,31388043.48
Nicaragua,NIC,1961,32343537.63
Nicaragua,NIC,1962,34541192.85
Nicaragua,NIC,1963,35313647.87
Nicaragua,NIC,1964,33638646.71
Nicaragua,NIC,1965,35527998.4
Nicaragua,NIC,1966,39807993.76
Nicaragua,NIC,1967,42496730.669999994
Nicaragua,NIC,1968,39920878.82
Nicaragua,NIC,1969,38753950.550000004
Nicaragua,NIC,1970,43729763.050000004
Nicaragua,NIC,1971,42415873.019999996
Nicaragua,NIC,1972,52917068.86
Nicaragua,NIC,1973,47523558.85
Nicaragua,NIC,1974,62655836.589999996
Nicaragua,NIC,1975,70987871.49000001
Nicaragua,NIC,1976,92311913.53999999
Nicaragua,NIC,1977,96186959.31
Nicaragua,NIC,1978,93650797.86999999
Nicaragua,NIC,1979,84484893.15
Nicaragua,NIC,1980,114402433.5
Nicaragua,NIC,1981,324049464.09999996
Nicaragua,NIC,1982,395703667.8
Nicaragua,NIC,1983,532070948.50000006
Nicaragua,NIC,1984,922683432.5
Nicaragua,NIC,1985,1004311321
Nicaragua,NIC,1986,611496748.3
Nicaragua,NIC,1987,258427283.39999998
Nicaragua,NIC,1988,187615037.1
Nicaragua,NIC,1990,390010783.3
Nicaragua,NIC,1991,267032608.7
Nicaragua,NIC,1992,248907538.6
Nicaragua,NIC,1993,238019377.2
Nicaragua,NIC,1994,38841984.01
Nicaragua,NIC,1995,42401885.29
Nicaragua,NIC,1996,39503650.589999996
Nicaragua,NIC,1997,37790539.67
Nicaragua,NIC,1998,31152675.630000003
Nicaragua,NIC,1999,25568252.779999997
Nicaragua,NIC,2000,24000000
Nicaragua,NIC,2001,26400358.209999997
Nicaragua,NIC,2002,30814675.45
Nicaragua,NIC,2003,29266658.98
Nicaragua,NIC,2004,29403949.73
Nicaragua,NIC,2005,30266985.540000003
Nicaragua,NIC,2006,30230460.92
Nicaragua,NIC,2007,31127285.8
Niger,NER,1960,2810869.565
Niger,NER,1961,4634408.602000001
Niger,NER,1962,5598181.666
Niger,NER,1963,7885703.704
Niger,NER,1964,8362854.654000001
Niger,NER,1965,9599084.492
Niger,NER,1966,11851267.29
Niger,NER,1967,13042813.54
Niger,NER,1968,14504413.959999999
Niger,NER,1969,14118835.03
Niger,NER,1970,14372970.600000001
Niger,NER,1971,9567515.873
Niger,NER,1972,10359183.35
Niger,NER,1973,11391228.55
Niger,NER,1974,13915593.38
Niger,NER,1975,18286851.72
Niger,NER,1976,19257022.669999998
Niger,NER,1977,18643141.72
Niger,NER,1978,19601329.79
Niger,NER,1979,22126995.82
Niger,NER,1980,33213609.729999997
Niger,NER,1981,25316364.39
Niger,NER,1982,27015913.06
Niger,NER,1983,19876213.59
Niger,NER,1984,14762934.92
Niger,NER,1985,16881586.3
Niger,NER,1986,21033390.41
Niger,NER,1987,24037839.37
Niger,NER,1988,22949811.23
Niger,NER,1989,21887356.73
Niger,NER,1990,55410966
Niger,NER,1991,25872492.75
Niger,NER,1992,27072321.1
Niger,NER,1993,15867958.479999999
Niger,NER,1994,21085648.46
Niger,NER,1995,22831784.39
Niger,NER,1996,23488657.11
Niger,NER,1997,23094218.69
Niger,NER,1998,26998985.540000003
Niger,NER,1999,28636443.11
Niger,NER,2000,27000000
Niger,NER,2001,28355940.299999997
Niger,NER,2002,20222130.76
Niger,NER,2003,23602144.34
Niger,NER,2004,29403949.73
Niger,NER,2005,29376780.080000002
Niger,NER,2006,32821643.29
Niger,NER,2007,38698787.75
Nigeria,NGA,1960,74778500
Nigeria,NGA,1961,107717559.1
Nigeria,NGA,1962,146129477.9
Nigeria,NGA,1963,192683684.4
Nigeria,NGA,1964,237182326.6
Nigeria,NGA,1965,278373450.3
Nigeria,NGA,1966,261157983.9
Nigeria,NGA,1967,366171197.09999996
Nigeria,NGA,1968,470198645.7
Nigeria,NGA,1969,1126464309
Nigeria,NGA,1970,608767169.8000001
Nigeria,NGA,1971,713698373
Nigeria,NGA,1972,757010435.9000001
Nigeria,NGA,1973,834510086.9
Nigeria,NGA,1974,906011557.5
Nigeria,NGA,1975,1620001459
Nigeria,NGA,1976,1659752857
Nigeria,NGA,1977,1831087433
Nigeria,NGA,1978,1575520041
Nigeria,NGA,1979,1487652241
Nigeria,NGA,1980,1294876860
Nigeria,NGA,1981,1507916924
Nigeria,NGA,1982,2655508515
Nigeria,NGA,1983,2218503456
Nigeria,NGA,1984,1795147789
Nigeria,NGA,1985,1563692697
Nigeria,NGA,1986,943754205.5
Nigeria,NGA,1987,276380459.2
Nigeria,NGA,1988,374358060.7
Nigeria,NGA,1989,321760677.09999996
Nigeria,NGA,1990,348642658.40000004
Nigeria,NGA,1991,289249721.7
Nigeria,NGA,1992,205276193.9
Nigeria,NGA,1993,238019377.2
Nigeria,NGA,1994,1321737227
Nigeria,NGA,1995,1638452337
Nigeria,NGA,1996,2042445502
Nigeria,NGA,1997,2062733624
Nigeria,NGA,1998,2225339462
Nigeria,NGA,1999,2287847259
Nigeria,NGA,2000,518000000
Nigeria,NGA,2001,504540179.1
Nigeria,NGA,2002,867625705.6
Nigeria,NGA,2003,451272999.8
Nigeria,NGA,2004,525595601.40000004
Nigeria,NGA,2005,760235460.4
Nigeria,NGA,2006,663342685.4
Nigeria,NGA,2007,824452434.8000001
North Korea,PRK,1958,10645960120
North Korea,PRK,1960,936956521.7
North Korea,PRK,1961,1042741935
North Korea,PRK,1962,1144354388
North Korea,PRK,1963,1267506910
North Korea,PRK,1964,1337343495
North Korea,PRK,1965,1532700535
North Korea,PRK,1966,1490457618
North Korea,PRK,1967,1944835776
North Korea,PRK,1968,2421371789
North Korea,PRK,1969,2327280499
North Korea,PRK,1970,2515269855
North Korea,PRK,1971,2608733540
North Korea,PRK,1972,1715602056
North Korea,PRK,1973,1891155349
North Korea,PRK,1974,2167123264
North Korea,PRK,1975,2296022210
North Korea,PRK,1976,2485321892
North Korea,PRK,1977,2408829073
North Korea,PRK,1978,2491333372
North Korea,PRK,1979,2514922161
North Korea,PRK,1980,2613883408
North Korea,PRK,1981,2837134071
North Korea,PRK,1982,2822347670
North Korea,PRK,1983,2929420575
North Korea,PRK,1984,7676726158
North Korea,PRK,1985,6002977638
North Korea,PRK,1986,5426614726
North Korea,PRK,1987,5770175321
North Korea,PRK,1988,6104094869
North Korea,PRK,1989,5341481597
North Korea,PRK,1990,6414328291
North Korea,PRK,1991,6468123188
North Korea,PRK,1992,6382244580
North Korea,PRK,1993,6007155709
North Korea,PRK,1994,6281303700
North Korea,PRK,1995,5688375996
North Korea,PRK,1996,5935156584
North Korea,PRK,1997,2386052686
North Korea,PRK,1998,2166149379
North Korea,PRK,1999,2147733233
North Korea,PRK,2000,2091000000
North Korea,PRK,2001,2003493851
North Korea,PRK,2002,4814793039
North Korea,PRK,2003,5192471755
Norway,NOR,1914,107773089.30000001
Norway,NOR,1915,89498677.17
Norway,NOR,1916,94425117.32000001
Norway,NOR,1917,91377369.2
Norway,NOR,1918,121187650.1
Norway,NOR,1919,120636245.7
Norway,NOR,1920,72991877.60000001
Norway,NOR,1921,81242237.3
Norway,NOR,1922,67612177.87
Norway,NOR,1923,74730803.82000001
Norway,NOR,1924,56639193.480000004
Norway,NOR,1925,59542219
Norway,NOR,1926,71392746.02000001
Norway,NOR,1927,91282281.63
Norway,NOR,1928,84658346.14999999
Norway,NOR,1929,83701506.06
Norway,NOR,1930,85718400.42
Norway,NOR,1931,95126488.89
Norway,NOR,1932,74438552.32000001
Norway,NOR,1933,70547956.46000001
Norway,NOR,1934,101332271
Norway,NOR,1935,100990764.89999999
Norway,NOR,1936,112642199.8
Norway,NOR,1937,121313063.5
Norway,NOR,1938,127479808.9
Norway,NOR,1939,696890011.1999999
Norway,NOR,1940,899863323.5
Norway,NOR,1945,882088202.1
Norway,NOR,1946,883679077.5
Norway,NOR,1947,685665160.5999999
Norway,NOR,1948,311729940.40000004
Norway,NOR,1949,448929663.5
Norway,NOR,1950,297364923.59999996
Norway,NOR,1951,445054347.8
Norway,NOR,1952,635777111.5999999
Norway,NOR,1953,806103337.1
Norway,NOR,1954,854958361.4000001
Norway,NOR,1955,702154121.5
Norway,NOR,1956,689000778.7
Norway,NOR,1957,723158131.7
Norway,NOR,1958,690559101.8
Norway,NOR,1959,736140750
Norway,NOR,1960,692246902.2
Norway,NOR,1961,764190806.5
Norway,NOR,1962,878941986
Norway,NOR,1963,927520815.4
Norway,NOR,1964,977482191.6
Norway,NOR,1965,1160228030
Norway,NOR,1966,1159610095
Norway,NOR,1967,1211909931
Norway,NOR,1968,1331849751
Norway,NOR,1969,1324203683
Norway,NOR,1970,1396028668
Norway,NOR,1971,1467972317
Norway,NOR,1972,1611669288
Norway,NOR,1973,1889921091
Norway,NOR,1974,2028329701
Norway,NOR,1975,2383526480
Norway,NOR,1976,2419483124
Norway,NOR,1977,2597642151
Norway,NOR,1978,2847509135
Norway,NOR,1979,2924309803
Norway,NOR,1980,3079069536
Norway,NOR,1981,2580152719
Norway,NOR,1982,2698160285
Norway,NOR,1983,2819853712
Norway,NOR,1984,2918753290
Norway,NOR,1985,2454983229
Norway,NOR,1986,3295231164
Norway,NOR,1987,3541410920
Norway,NOR,1988,3876496612
Norway,NOR,1989,3777190558
Norway,NOR,1990,4292571514.0000005
Norway,NOR,1991,4106368116
Norway,NOR,1992,4328322233
Norway,NOR,1993,3626961938
Norway,NOR,1994,3551267109
Norway,NOR,1995,3813995220
Norway,NOR,1996,4008019035
Norway,NOR,1997,3414795154
Norway,NOR,1998,3521290768
Norway,NOR,1999,3314668290
Norway,NOR,2000,2923000000
Norway,NOR,2001,2901106030
Norway,NOR,2002,3917315616
Norway,NOR,2003,4265379525.0000005
Norway,NOR,2004,4491453321
Norway,NOR,2005,4350434069
Norway,NOR,2006,4285815631
Norway,NOR,2007,4665727758
Oman,OMN,1971,131752595.20000002
Oman,OMN,1972,213536862.3
Oman,OMN,1973,372329020.5
Oman,OMN,1974,974784890.9
Oman,OMN,1975,1822002886
Oman,OMN,1976,1942280784
Oman,OMN,1977,1599024596
Oman,OMN,1978,1670961094
Oman,OMN,1979,1567106260
Oman,OMN,1980,2173533680
Oman,OMN,1981,2843493542
Oman,OMN,1982,2672990989
Oman,OMN,1983,2996563953
Oman,OMN,1984,3145994718
Oman,OMN,1985,2970014675
Oman,OMN,1986,2187472603
Oman,OMN,1987,2064683587
Oman,OMN,1988,1829907228
Oman,OMN,1989,1729622612
Oman,OMN,1990,1704764116
Oman,OMN,1991,1709008696
Oman,OMN,1992,2088734590
Oman,OMN,1993,2040166090
Oman,OMN,1994,2289457515
Oman,OMN,1995,2194025757
Oman,OMN,1996,2089422816
Oman,OMN,1997,2074280733
Oman,OMN,1998,1860853157
Oman,OMN,1999,1668072811
Oman,OMN,2000,2099000000
Oman,OMN,2001,2768126448
Oman,OMN,2002,2424729774
Oman,OMN,2003,2506547729
Oman,OMN,2004,2763971275
Oman,OMN,2005,3289309164
Oman,OMN,2006,2829571142
Oman,OMN,2007,2723216869
Pakistan,PAK,1948,646774445.6
Pakistan,PAK,1949,1128616663
Pakistan,PAK,1950,1187541980
Pakistan,PAK,1951,1360631279
Pakistan,PAK,1952,1545696999
Pakistan,PAK,1953,1330080499
Pakistan,PAK,1954,1136552916
Pakistan,PAK,1955,1240080900
Pakistan,PAK,1956,843991218.1
Pakistan,PAK,1957,735818335.5
Pakistan,PAK,1958,777304697.1
Pakistan,PAK,1959,871577500
Pakistan,PAK,1960,956515489.1
Pakistan,PAK,1961,954030086
Pakistan,PAK,1962,899187903.9
Pakistan,PAK,1963,974088113.9
Pakistan,PAK,1964,1123756365
Pakistan,PAK,1965,1876515919
Pakistan,PAK,1966,2293077563
Pakistan,PAK,1967,1929032950
Pakistan,PAK,1968,1918210731
Pakistan,PAK,1969,2041214207
Pakistan,PAK,1970,2160746162
Pakistan,PAK,1971,2487537024
Pakistan,PAK,1972,1497033122
Pakistan,PAK,1973,1460533333
Pakistan,PAK,1974,1709680588
Pakistan,PAK,1975,1955037577
Pakistan,PAK,1976,1988411985
Pakistan,PAK,1977,2047215044
Pakistan,PAK,1978,2151526897
Pakistan,PAK,1979,2572136537
Pakistan,PAK,1980,2848803270
Pakistan,PAK,1981,2782715702
Pakistan,PAK,1982,3498118952
Pakistan,PAK,1983,2860986771
Pakistan,PAK,1984,2888942495
Pakistan,PAK,1985,2957138889
Pakistan,PAK,1986,3183053082
Pakistan,PAK,1987,3527737519
Pakistan,PAK,1988,3144533721
Pakistan,PAK,1989,3281195838
Pakistan,PAK,1990,3568966602
Pakistan,PAK,1991,3833401449
Pakistan,PAK,1992,4177469180
Pakistan,PAK,1993,3740304498
Pakistan,PAK,1994,3978528933
Pakistan,PAK,1995,3959683749
Pakistan,PAK,1996,3899117080
Pakistan,PAK,1997,4110770927
Pakistan,PAK,1998,4234687040
Pakistan,PAK,1999,3603078182
Pakistan,PAK,2000,2522000000
Pakistan,PAK,2001,2341809552
Pakistan,PAK,2002,2587469779
Pakistan,PAK,2003,2954044386
Pakistan,PAK,2004,3348374776
Pakistan,PAK,2005,3620465594
Pakistan,PAK,2006,3589651303
Pakistan,PAK,2007,3810989316
Panama,PAN,1923,263629.77869999997
Panama,PAN,1924,266851.3238
Panama,PAN,1925,286615
Panama,PAN,1926,285473.1076
Panama,PAN,1927,376025.51019999996
Panama,PAN,1930,291851.153
Panama,PAN,1931,411844.4444
Panama,PAN,1932,466393.3775
Panama,PAN,1933,467942.8571
Panama,PAN,1934,443790.96770000004
Panama,PAN,1935,434814.1593
Panama,PAN,1936,429385.7678
Panama,PAN,1937,441852.518
Panama,PAN,1938,454383.4772
Panama,PAN,1939,437968.9055
Panama,PAN,1940,433120.5412
Panama,PAN,1943,34629683.35
Panama,PAN,1960,2342391.304
Panama,PAN,1961,4634408.602000001
Panama,PAN,1962,2746450.531
Panama,PAN,1963,2263405.196
Panama,PAN,1964,2674686.99
Panama,PAN,1965,2627486.631
Panama,PAN,1966,2129225.1689999998
Panama,PAN,1967,3310358.767
Panama,PAN,1968,3572515.754
Panama,PAN,1969,4919454.713
Panama,PAN,1970,5749188.24
Panama,PAN,1971,4754682.54
Panama,PAN,1972,30487469.98
Panama,PAN,1973,33265869.400000002
Panama,PAN,1974,37093031.36
Panama,PAN,1975,38385937.5
Panama,PAN,1976,37875362.760000005
Panama,PAN,1977,34955890.720000006
Panama,PAN,1978,37024734.04000001
Panama,PAN,1979,30173176.12
Panama,PAN,1980,44735041.91
Panama,PAN,1981,71083287.92
Panama,PAN,1982,93796071.80000001
Panama,PAN,1983,102602543.5
Panama,PAN,1984,129927113.89999999
Panama,PAN,1985,138012690.6
Panama,PAN,1986,135314811.6
Panama,PAN,1987,143023776.9
Panama,PAN,1988,133444498.2
Panama,PAN,1989,179321167.9
Panama,PAN,1990,153306125.5
Panama,PAN,1991,89010869.57
Panama,PAN,1992,87030607.91000001
Panama,PAN,1993,107675432.5
Panama,PAN,1994,106538013.30000001
Panama,PAN,1995,116333377.60000001
Panama,PAN,1996,119578618
Panama,PAN,1997,119670042.3
Panama,PAN,1998,126687547.60000001
Panama,PAN,1999,130909454.19999999
Panama,PAN,2000,130000000
Panama,PAN,2001,129068417.9
Panama,PAN,2002,115555032.9
Panama,PAN,2003,122731150.6
Panama,PAN,2004,128642280.10000001
Panama,PAN,2005,140652462.20000002
